unit_id,work,tradition,section,sub_id,sent_idx,text,n_words
6924,Walden,West,Winter Animals,,0.5,"There, far from the village street, and except at very long intervals, from the jingle of sleigh-bells, I slid and skated, as in a vast moose-yard well trodden, overhung by oak woods and solemn pines bent down with snow or bristling with icicles.",45
6925,Walden,West,Winter Animals,,1.6,"I seldom opened my door in a winter evening without hearing it; _Hoo hoo hoo, hoorer, hoo,_ sounded sonorously, and the first three syllables accented somewhat like _how der do_; or sometimes _hoo hoo_ only.",35
6926,Walden,West,Winter Animals,,1.7,"One night in the beginning of winter, before the pond froze over, about nine o’clock, I was startled by the loud honking of a goose, and, stepping to the door, heard the sound of their wings like a tempest in the woods as they flew low over my house.",50
6927,Walden,West,Winter Animals,,1.8,"They passed over the pond toward Fair Haven, seemingly deterred from settling by my light, their commodore honking all the while with a regular beat.",25
6928,Walden,West,Winter Animals,,1.9,What do you mean by alarming the citadel at this time of night consecrated to me?,16
6929,Walden,West,Winter Animals,,1.10,"Do you think I am ever caught napping at such an hour, and that I have not got lungs and a larynx as well as yourself?",26
6930,Walden,West,Winter Animals,,1.11,"_Boo-hoo, boo-hoo, boo-hoo!_ It was one of the most thrilling discords I ever heard.",17
6931,Walden,West,Winter Animals,,1.12,"And yet, if you had a discriminating ear, there were in it the elements of a concord such as these plains never saw nor heard.",25
6932,Walden,West,Winter Animals,,3.13,"They seemed to me to be rudimental, burrowing men, still standing on their defence, awaiting their transformation.",17
6933,Walden,West,Winter Animals,,3.14,"Sometimes one came near to my window, attracted by my light, barked a vulpine curse at me, and then retreated.",20
6934,Walden,West,Winter Animals,,4.15,"Usually the red squirrel (_Sciurus Hudsonius_) waked me in the dawn, coursing over the roof and up and down the sides of the house, as if sent out of the woods for this purpose.",34
6935,Walden,West,Winter Animals,,4.16,"In the course of the winter I threw out half a bushel of ears of sweet-corn, which had not got ripe, on to the snow crust by my door, and was amused by watching the motions of the various animals which were baited by it.",46
6936,Walden,West,Winter Animals,,4.17,In the twilight and the night the rabbits came regularly and made a hearty meal.,15
6937,Walden,West,Winter Animals,,4.18,"All day long the red squirrels came and went, and afforded me much entertainment by their manœuvres.",18
6938,Walden,West,Winter Animals,,5.19,"At length the jays arrive, whose discordant screams were heard long before, as they were warily making their approach an eighth of a mile off, and in a stealthy and sneaking manner they flit from tree to tree, nearer and nearer, and pick up the kernels which the squirrels have dropped.",51
6939,Walden,West,Winter Animals,,5.20,"Then, sitting on a pitch-pine bough, they attempt to swallow in their haste a kernel which is too big for their throats and chokes them; and after great labor they disgorge it, and spend an hour in the endeavor to crack it by repeated blows with their bills.",49
6940,Walden,West,Winter Animals,,5.21,"They were manifestly thieves, and I had not much respect for them; but the squirrels, though at first shy, went to work as if they were taking what was their own.",31
6941,Walden,West,Winter Animals,,6.22,"Meanwhile also came the chickadees in flocks, which, picking up the crumbs the squirrels had dropped, flew to the nearest twig, and, placing them under their claws, hammered away at them with their little bills, as if it were an insect in the bark, till they were sufficiently reduced for their slender throats.",53
6942,Walden,West,Winter Animals,,6.23,"A little flock of these tit-mice came daily to pick a dinner out of my wood-pile, or the crumbs at my door, with faint flitting lisping notes, like the tinkling of icicles in the grass, or else with sprightly _day day day_, or more rarely, in spring-like days, a wiry summery _phe-be_ from the wood-side.",60
6943,Walden,West,Winter Animals,,6.24,"They were so familiar that at length one alighted on an armful of wood which I was carrying in, and pecked at the sticks without fear.",26
6944,Walden,West,Winter Animals,,6.25,"I once had a sparrow alight upon my shoulder for a moment while I was hoeing in a village garden, and I felt that I was more distinguished by that circumstance than I should have been by any epaulet I could have worn.",43
6945,Walden,West,Winter Animals,,6.26,"The squirrels also grew at last to be quite familiar, and occasionally stepped upon my shoe, when that was the nearest way.",22
6946,Walden,West,Winter Animals,,7.27,"When the ground was not yet quite covered, and again near the end of winter, when the snow was melted on my south hill-side and about my wood-pile, the partridges came out of the woods morning and evening to feed there.",43
6947,Walden,West,Winter Animals,,7.28,"Whichever side you walk in the woods the partridge bursts away on whirring wings, jarring the snow from the dry leaves and twigs on high, which comes sifting down in the sun-beams like golden dust; for this brave bird is not to be scared by winter.",47
6948,Walden,West,Winter Animals,,7.29,"It is frequently covered up by drifts, and, it is said, “sometimes plunges from on wing into the soft snow, where it remains concealed for a day or two.”",29
6949,Walden,West,Winter Animals,,7.30,"I used to start them in the open land also, where they had come out of the woods at sunset to “bud” the wild apple-trees.",26
6950,Walden,West,Winter Animals,,7.31,"They will come regularly every evening to particular trees, where the cunning sportsman lies in wait for them, and the distant orchards next the woods suffer thus not a little.",30
6951,Walden,West,Winter Animals,,7.32,"I am glad that the partridge gets fed, at any rate.",11
6952,Walden,West,Winter Animals,,7.33,It is Nature’s own bird which lives on buds and diet-drink.,13
6953,Walden,West,Winter Animals,,8.34,"In dark winter mornings, or in short winter afternoons, I sometimes heard a pack of hounds threading all the woods with hounding cry and yelp, unable to resist the instinct of the chase, and the note of the hunting horn at intervals, proving that man was in the rear.",49
6954,Walden,West,Winter Animals,,8.35,"The woods ring again, and yet no fox bursts forth on to the open level of the pond, nor following pack pursuing their Actæon.",25
6955,Walden,West,Winter Animals,,8.36,"And perhaps at evening I see the hunters returning with a single brush trailing from their sleigh for a trophy, seeking their inn.",23
6956,Walden,West,Winter Animals,,8.37,"Sometimes, however, he will run upon a wall many rods, and then leap off far to one side, and he appears to know that water will not retain his scent.",30
6957,Walden,West,Winter Animals,,8.38,"A hunter told me that he once saw a fox pursued by hounds burst out on to Walden when the ice was covered with shallow puddles, run part way across, and then return to the same shore.",37
6958,Walden,West,Winter Animals,,8.39,"Ere long the hounds arrived, but here they lost the scent.",11
6959,Walden,West,Winter Animals,,8.40,"Sometimes a pack hunting by themselves would pass my door, and circle round my house, and yelp and hound without regarding me, as if afflicted by a species of madness, so that nothing could divert them from the pursuit.",39
6960,Walden,West,Winter Animals,,8.41,"Thus they circle until they fall upon the recent trail of a fox, for a wise hound will forsake every thing else for this.",24
6961,Walden,West,Winter Animals,,8.42,"One day a man came to my hut from Lexington to inquire after his hound that made a large track, and had been hunting for a week by himself.",29
6962,Walden,West,Winter Animals,,8.43,"But I fear that he was not the wiser for all I told him, for every time I attempted to answer his questions he interrupted me by asking, “What do you do here?”",33
6963,Walden,West,Winter Animals,,8.44,"He had lost a dog, but found a man.",9
6964,Walden,West,Winter Animals,,9.45,"Some way behind came an old hound and her three pups in full pursuit, hunting on their own account, and disappeared again in the woods.",25
6965,Walden,West,Winter Animals,,9.46,"Late in the afternoon, as he was resting in the thick woods south of Walden, he heard the voice of the hounds far over toward Fair Haven still pursuing the fox; and on they came, their hounding cry which made all the woods ring sounding nearer and nearer, now from Well-Meadow, now from the Baker Farm.",57
6966,Walden,West,Winter Animals,,9.47,"For a moment compassion restrained the latter’s arm; but that was a short-lived mood, and as quick as thought can follow thought his piece was levelled, and _whang!_—the fox rolling over the rock lay dead on the ground.",41
6967,Walden,West,Winter Animals,,9.48,The hunter still kept his place and listened to the hounds.,11
6968,Walden,West,Winter Animals,,9.49,"Still on they came, and now the near woods resounded through all their aisles with their demoniac cry.",18
6969,Walden,West,Winter Animals,,9.50,"Then the hunter came forward and stood in their midst, and the mystery was solved.",15
6970,Walden,West,Winter Animals,,9.51,"They waited in silence while he skinned the fox, then followed the brush a while, and at length turned off into the woods again.",24
6971,Walden,West,Winter Animals,,9.52,"That evening a Weston Squire came to the Concord hunter’s cottage to inquire for his hounds, and told how for a week they had been hunting on their own account from Weston woods.",34
6972,Walden,West,Winter Animals,,9.53,The Concord hunter told him what he knew and offered him the skin; but the other declined it and departed.,20
6973,Walden,West,Winter Animals,,9.54,"He did not find his hounds that night, but the next day learned that they had crossed the river and put up at a farm-house for the night, whence, having been well fed, they took their departure early in the morning.",42
6974,Walden,West,Winter Animals,,10.55,"The hunter who told me this could remember one Sam Nutting, who used to hunt bears on Fair Haven Ledges, and exchange their skins for rum in Concord village; who told him, even, that he had seen a moose there.",40
6975,Walden,West,Winter Animals,,10.56,"Nutting had a famous fox-hound named Burgoyne,—he pronounced it Bugine,—which my informant used to borrow.",18
6976,Walden,West,Winter Animals,,10.57,"In the “Wast Book” of an old trader of this town, who was also a captain, town-clerk, and representative, I find the following entry.",25
6977,Walden,West,Winter Animals,,10.58,"by 1 Grey Fox 0—2—3;” they are not now found here; and in his ledger, Feb.",14
6978,Walden,West,Winter Animals,,10.59,"7th, 1743, Hezekiah Stratton has credit “by ½ a Catt skin 0—1—4½;” of course, a wild-cat, for Stratton was a sergeant in the old French war, and would not have got credit for hunting less noble game.",35
6979,Walden,West,Winter Animals,,10.60,"Credit is given for deer skins also, and they were daily sold.",12
6980,Walden,West,Winter Animals,,10.61,"One man still preserves the horns of the last deer that was killed in this vicinity, and another has told me the particulars of the hunt in which his uncle was engaged.",32
6981,Walden,West,Winter Animals,,10.62,The hunters were formerly a numerous and merry crew here.,10
6982,Walden,West,Winter Animals,,10.63,"I remember well one gaunt Nimrod who would catch up a leaf by the road-side and play a strain on it wilder and more melodious, if my memory serves me, than any hunting-horn.",35
6983,Walden,West,Winter Animals,,11.64,"At midnight, when there was a moon, I sometimes met with hounds in my path prowling about the woods, which would skulk out of my way, as if afraid, and stand silent amid the bushes till I had passed.",39
6984,Walden,West,Winter Animals,,12.65,Squirrels and wild mice disputed for my store of nuts.,10
6985,Walden,West,Winter Animals,,12.66,"There were scores of pitch-pines around my house, from one to four inches in diameter, which had been gnawed by mice the previous winter,—a Norwegian winter for them, for the snow lay long and deep, and they were obliged to mix a large proportion of pine bark with their other diet.",53
6986,Walden,West,Winter Animals,,12.67,"These trees were alive and apparently flourishing at mid-summer, and many of them had grown a foot, though completely girdled; but after another winter such were without exception dead.",30
6987,Walden,West,Winter Animals,,12.68,"It is remarkable that a single mouse should thus be allowed a whole pine tree for its dinner, gnawing round instead of up and down it; but perhaps it is necessary in order to thin these trees, which are wont to grow up densely.",44
6988,Walden,West,Winter Animals,,13.69,The hares (_Lepus Americanus_) were very familiar.,7
6989,Walden,West,Winter Animals,,13.70,"One had her form under my house all winter, separated from me only by the flooring, and she startled me each morning by her hasty departure when I began to stir,—thump, thump, thump, striking her head against the floor timbers in her hurry.",44
6990,Walden,West,Winter Animals,,13.71,"They used to come round my door at dusk to nibble the potato parings which I had thrown out, and were so nearly the color of the ground that they could hardly be distinguished when still.",36
6991,Walden,West,Winter Animals,,13.72,Sometimes in the twilight I alternately lost and recovered sight of one sitting motionless under my window.,17
6992,Walden,West,Winter Animals,,13.73,"When I opened my door in the evening, off they would go with a squeak and a bounce.",18
6993,Walden,West,Winter Animals,,13.74,Near at hand they only excited my pity.,8
6994,Walden,West,Winter Animals,,13.75,"One evening one sat by my door two paces from me, at first trembling with fear, yet unwilling to move; a poor wee thing, lean and bony, with ragged ears and sharp nose, scant tail and slender paws.",38
6995,Walden,West,Winter Animals,,13.76,"It looked as if Nature no longer contained the breed of nobler bloods, but stood on her last toes.",19
6996,Walden,West,Winter Animals,,13.77,"Its large eyes appeared young and unhealthy, almost dropsical.",9
6997,Walden,West,Winter Animals,,13.78,"I took a step, and lo, away it scud with an elastic spring over the snow crust, straightening its body and its limbs into graceful length, and soon put the forest between me and itself,—the wild free venison, asserting its vigor and the dignity of Nature.",47
6998,Walden,West,Winter Animals,,13.79,Not without reason was its slenderness.,6
6999,Walden,West,Winter Animals,,13.80,"(_Lepus_, _levipes_, light-foot, some think.)",6
7000,Walden,West,Winter Animals,,14.81,What is a country without rabbits and partridges?,8
7001,Walden,West,Winter Animals,,14.82,"They are among the most simple and indigenous animal products; ancient and venerable families known to antiquity as to modern times; of the very hue and substance of Nature, nearest allied to leaves and to the ground,—and to one another; it is either winged or it is legged.",49
7002,Walden,West,Winter Animals,,14.83,"It is hardly as if you had seen a wild creature when a rabbit or a partridge bursts away, only a natural one, as much to be expected as rustling leaves.",31
7003,Walden,West,Winter Animals,,14.84,"The partridge and the rabbit are still sure to thrive, like true natives of the soil, whatever revolutions occur.",19
7004,Walden,West,Winter Animals,,14.85,"If the forest is cut off, the sprouts and bushes which spring up afford them concealment, and they become more numerous than ever.",23
7005,Walden,West,Winter Animals,,14.86,That must be a poor country indeed that does not support a hare.,13
7006,Walden,West,Winter Animals,,14.87,"Our woods teem with them both, and around every swamp may be seen the partridge or rabbit walk, beset with twiggy fences and horse-hair snares, which some cow-boy tends.",31
7007,Walden,West,The Pond in Winter,,0.0,"After a still winter night I awoke with the impression that some question had been put to me, which I had been endeavoring in vain to answer in my sleep, as what—how—when—where?",35
7008,Walden,West,The Pond in Winter,,0.1,"But there was dawning Nature, in whom all creatures live, looking in at my broad windows with serene and satisfied face, and no question on _her_ lips.",27
7009,Walden,West,The Pond in Winter,,0.2,"I awoke to an answered question, to Nature and daylight.",10
7010,Walden,West,The Pond in Winter,,0.3,"The snow lying deep on the earth dotted with young pines, and the very slope of the hill on which my house is placed, seemed to say, Forward!",28
7011,Walden,West,The Pond in Winter,,0.4,Nature puts no question and answers none which we mortals ask.,11
7012,Walden,West,The Pond in Winter,,0.5,She has long ago taken her resolution.,7
7013,Walden,West,The Pond in Winter,,0.6,"“O Prince, our eyes contemplate with admiration and transmit to the soul the wonderful and varied spectacle of this universe.",20
7014,Walden,West,The Pond in Winter,,0.7,"The night veils without doubt a part of this glorious creation; but day comes to reveal to us this great work, which extends from earth even into the plains of the ether.”",32
7015,Walden,West,The Pond in Winter,,1.8,"First I take an axe and pail and go in search of water, if that be not a dream.",19
7016,Walden,West,The Pond in Winter,,1.9,After a cold and snowy night it needed a divining rod to find it.,14
7017,Walden,West,The Pond in Winter,,1.10,"Like the marmots in the surrounding hills, it closes its eye-lids and becomes dormant for three months or more.",20
7018,Walden,West,The Pond in Winter,,1.11,Heaven is under our feet as well as over our heads.,11
7019,Walden,West,The Pond in Winter,,2.12,"They sit and eat their luncheon in stout fear-naughts on the dry oak leaves on the shore, as wise in natural lore as the citizen is in artificial.",29
7020,Walden,West,The Pond in Winter,,2.13,"They never consulted with books, and know and can tell much less than they have done.",16
7021,Walden,West,The Pond in Winter,,2.14,The things which they practise are said not yet to be known.,12
7022,Walden,West,The Pond in Winter,,2.15,Here is one fishing for pickerel with grown perch for bait.,11
7023,Walden,West,The Pond in Winter,,2.16,"You look into his pail with wonder as into a summer pond, as if he kept summer locked up at home, or knew where she had retreated.",27
7024,Walden,West,The Pond in Winter,,2.17,"How, pray, did he get these in mid-winter?",9
7025,Walden,West,The Pond in Winter,,2.18,"O, he got worms out of rotten logs since the ground froze, and so he caught them.",17
7026,Walden,West,The Pond in Winter,,2.19,His life itself passes deeper in Nature than the studies of the naturalist penetrate; himself a subject for the naturalist.,20
7027,Walden,West,The Pond in Winter,,2.20,"The latter raises the moss and bark gently with his knife in search of insects; the former lays open logs to their core with his axe, and moss and bark fly far and wide.",34
7028,Walden,West,The Pond in Winter,,2.21,He gets his living by barking trees.,7
7029,Walden,West,The Pond in Winter,,2.22,"Such a man has some right to fish, and I love to see Nature carried out in him.",18
7030,Walden,West,The Pond in Winter,,2.23,"The perch swallows the grub-worm, the pickerel swallows the perch, and the fisher-man swallows the pickerel; and so all the chinks in the scale of being are filled.",30
7031,Walden,West,The Pond in Winter,,3.24,When I strolled around the pond in misty weather I was sometimes amused by the primitive mode which some ruder fisherman had adopted.,23
7032,Walden,West,The Pond in Winter,,3.25,These alders loomed through the mist at regular intervals as you walked half way round the pond.,17
7033,Walden,West,The Pond in Winter,,4.26,"when I see them lying on the ice, or in the well which the fisherman cuts in the ice, making a little hole to admit the water, I am always surprised by their rare beauty, as if they were fabulous fishes, they are so foreign to the streets, even to the woods, foreign as Arabia to our Concord life.",59
7034,Walden,West,The Pond in Winter,,4.27,They possess a quite dazzling and transcendent beauty which separates them by a wide interval from the cadaverous cod and haddock whose fame is trumpeted in our streets.,28
7035,Walden,West,The Pond in Winter,,4.28,"They are not green like the pines, nor gray like the stones, nor blue like the sky; but they have, to my eyes, if possible, yet rarer colors, like flowers and precious stones, as if they were the pearls, the animalized _nuclei_ or crystals of the Walden water.",48
7036,Walden,West,The Pond in Winter,,4.29,"They, of course, are Walden all over and all through; are themselves small Waldens in the animal kingdom, Waldenses.",19
7037,Walden,West,The Pond in Winter,,4.30,"It is surprising that they are caught here,—that in this deep and capacious spring, far beneath the rattling teams and chaises and tinkling sleighs that travel the Walden road, this great gold and emerald fish swims.",37
7038,Walden,West,The Pond in Winter,,4.31,I never chanced to see its kind in any market; it would be the cynosure of all eyes there.,19
7039,Walden,West,The Pond in Winter,,4.32,"Easily, with a few convulsive quirks, they give up their watery ghosts, like a mortal translated before his time to the thin air of heaven.",25
7040,Walden,West,The Pond in Winter,,6.33,"As I was desirous to recover the long lost bottom of Walden Pond, I surveyed it carefully, before the ice broke up, early in ’46, with compass and chain and sounding line.",31
7041,Walden,West,The Pond in Winter,,6.34,"There have been many stories told about the bottom, or rather no bottom, of this pond, which certainly had no foundation for themselves.",23
7042,Walden,West,The Pond in Winter,,6.35,It is remarkable how long men will believe in the bottomlessness of a pond without taking the trouble to sound it.,21
7043,Walden,West,The Pond in Winter,,6.36,I have visited two such Bottomless Ponds in one walk in this neighborhood.,13
7044,Walden,West,The Pond in Winter,,6.37,Many have believed that Walden reached quite through to the other side of the globe.,15
7045,Walden,West,The Pond in Winter,,6.38,"Others have gone down from the village with a “fifty-six” and a wagon load of inch rope, but yet have failed to find any bottom; for while the “fifty-six” was resting by the way, they were paying out the rope in the vain attempt to fathom their truly immeasurable capacity for marvellousness.",54
7046,Walden,West,The Pond in Winter,,6.39,"But I can assure my readers that Walden has a reasonably tight bottom at a not unreasonable, though at an unusual, depth.",22
7047,Walden,West,The Pond in Winter,,6.40,"I fathomed it easily with a cod-line and a stone weighing about a pound and a half, and could tell accurately when the stone left the bottom, by having to pull so much harder before the water got underneath to help me.",43
7048,Walden,West,The Pond in Winter,,6.41,"The greatest depth was exactly one hundred and two feet; to which may be added the five feet which it has risen since, making one hundred and seven.",28
7049,Walden,West,The Pond in Winter,,6.42,This is a remarkable depth for so small an area; yet not an inch of it can be spared by the imagination.,22
7050,Walden,West,The Pond in Winter,,6.43,What if all ponds were shallow?,6
7051,Walden,West,The Pond in Winter,,6.44,Would it not react on the minds of men?,9
7052,Walden,West,The Pond in Winter,,6.45,I am thankful that this pond was made deep and pure for a symbol.,14
7053,Walden,West,The Pond in Winter,,6.46,While men believe in the infinite some ponds will be thought to be bottomless.,14
7054,Walden,West,The Pond in Winter,,7.47,"A factory owner, hearing what depth I had found, thought that it could not be true, for, judging from his acquaintance with dams, sand would not lie at so steep an angle.",32
7055,Walden,West,The Pond in Winter,,7.48,"But the deepest ponds are not so deep in proportion to their area as most suppose, and, if drained, would not leave very remarkable valleys.",25
7056,Walden,West,The Pond in Winter,,7.49,"They are not like cups between the hills; for this one, which is so unusually deep for its area, appears in a vertical section through its centre not deeper than a shallow plate.",33
7057,Walden,West,The Pond in Winter,,7.50,"Most ponds, emptied, would leave a meadow no more hollow than we frequently see.",14
7058,Walden,West,The Pond in Winter,,8.51,"So high as heaved the tumid hills, so low Down sunk a hollow bottom broad and deep, Capacious bed of waters—.”",21
7059,Walden,West,The Pond in Winter,,9.52,"But if, using the shortest diameter of Loch Fyne, we apply these proportions to Walden, which, as we have seen, appears already in a vertical section only like a shallow plate, it will appear four times as shallow.",38
7060,Walden,West,The Pond in Winter,,9.53,So much for the _increased_ horrors of the chasm of Loch Fyne when emptied.,14
7061,Walden,West,The Pond in Winter,,9.54,"No doubt many a smiling valley with its stretching cornfields occupies exactly such a “horrid chasm,” from which the waters have receded, though it requires the insight and the far sight of the geologist to convince the unsuspecting inhabitants of this fact.",42
7062,Walden,West,The Pond in Winter,,9.55,"Often an inquisitive eye may detect the shores of a primitive lake in the low horizon hills, and no subsequent elevation of the plain has been necessary to conceal their history.",31
7063,Walden,West,The Pond in Winter,,9.56,"But it is easiest, as they who work on the highways know, to find the hollows by the puddles after a shower.",22
7064,Walden,West,The Pond in Winter,,9.57,"The amount of it is, the imagination give it the least license, dives deeper and soars higher than Nature goes.",20
7065,Walden,West,The Pond in Winter,,9.58,"So, probably, the depth of the ocean will be found to be very inconsiderable compared with its breadth.",18
7066,Walden,West,The Pond in Winter,,10.59,"As I sounded through the ice I could determine the shape of the bottom with greater accuracy than is possible in surveying harbors which do not freeze over, and I was surprised at its general regularity.",36
7067,Walden,West,The Pond in Winter,,10.60,In the deepest part there are several acres more level than almost any field which is exposed to the sun wind and plough.,23
7068,Walden,West,The Pond in Winter,,10.61,"In one instance, on a line arbitrarily chosen, the depth did not vary more than one foot in thirty rods; and generally, near the middle, I could calculate the variation for each one hundred feet in any direction beforehand within three or four inches.",44
7069,Walden,West,The Pond in Winter,,10.62,"Some are accustomed to speak of deep and dangerous holes even in quiet sandy ponds like this, but the effect of water under these circumstances is to level all inequalities.",30
7070,Walden,West,The Pond in Winter,,10.63,"The regularity of the bottom and its conformity to the shores and the range of the neighboring hills were so perfect that a distant promontory betrayed itself in the soundings quite across the pond, and its direction could be determined by observing the opposite shore.",45
7071,Walden,West,The Pond in Winter,,10.64,"Cape becomes bar, and plain shoal, and valley and gorge deep water and channel.",14
7072,Walden,West,The Pond in Winter,,11.65,"When I had mapped the pond by the scale of ten rods to an inch, and put down the soundings, more than a hundred in all, I observed this remarkable coincidence.",31
7073,Walden,West,The Pond in Winter,,11.66,"Is not this the rule also for the height of mountains, regarded as the opposite of valleys?",17
7074,Walden,West,The Pond in Winter,,11.67,We know that a hill is not highest at its narrowest part.,12
7075,Walden,West,The Pond in Winter,,12.68,"Every harbor on the sea-coast, also, has its bar at its entrance.",13
7076,Walden,West,The Pond in Winter,,12.69,"In proportion as the mouth of the cove was wider compared with its length, the water over the bar was deeper compared with that in the basin.",27
7077,Walden,West,The Pond in Winter,,12.70,"Given, then, the length and breadth of the cove, and the character of the surrounding shore, and you have almost elements enough to make out a formula for all cases.",30
7078,Walden,West,The Pond in Winter,,13.71,"The deepest part was found to be within one hundred feet of this, still farther in the direction to which I had inclined, and was only one foot deeper, namely, sixty feet.",32
7079,Walden,West,The Pond in Winter,,13.72,"Of course, a stream running through, or an island in the pond, would make the problem much more complicated.",19
7080,Walden,West,The Pond in Winter,,14.73,"If we knew all the laws of Nature, we should need only one fact, or the description of one actual phenomenon, to infer all the particular results at that point.",30
7081,Walden,West,The Pond in Winter,,14.74,"Now we know only a few laws, and our result is vitiated, not, of course, by any confusion or irregularity in Nature, but by our ignorance of essential elements in the calculation.",32
7082,Walden,West,The Pond in Winter,,14.75,"Our notions of law and harmony are commonly confined to those instances which we detect; but the harmony which results from a far greater number of seemingly conflicting, but really concurring, laws, which we have not detected, is still more wonderful.",41
7083,Walden,West,The Pond in Winter,,14.76,"The particular laws are as our points of view, as, to the traveller, a mountain outline varies with every step, and it has an infinite number of profiles, though absolutely but one form.",33
7084,Walden,West,The Pond in Winter,,14.77,Even when cleft or bored through it is not comprehended in its entireness.,13
7085,Walden,West,The Pond in Winter,,15.78,What I have observed of the pond is no less true in ethics.,13
7086,Walden,West,The Pond in Winter,,15.79,It is the law of average.,6
7087,Walden,West,The Pond in Winter,,15.80,"Perhaps we need only to know how his shores trend and his adjacent country or circumstances, to infer his depth and concealed bottom.",23
7088,Walden,West,The Pond in Winter,,15.81,"If he is surrounded by mountainous circumstances, an Achillean shore, whose peaks overshadow and are reflected in his bosom, they suggest a corresponding depth in him.",26
7089,Walden,West,The Pond in Winter,,15.82,But a low and smooth shore proves him shallow on that side.,12
7090,Walden,West,The Pond in Winter,,15.83,"In our bodies, a bold projecting brow falls off to and indicates a corresponding depth of thought.",17
7091,Walden,West,The Pond in Winter,,15.84,"Also there is a bar across the entrance of our every cove, or particular inclination; each is our harbor for a season, in which we are detained and partially land-locked.",31
7092,Walden,West,The Pond in Winter,,15.85,"These inclinations are not whimsical usually, but their form, size, and direction are determined by the promontories of the shore, the ancient axes of elevation.",25
7093,Walden,West,The Pond in Winter,,15.86,"At the advent of each individual into this life, may we not suppose that such a bar has risen to the surface somewhere?",23
7094,Walden,West,The Pond in Winter,,16.87,"As for the inlet or outlet of Walden, I have not discovered any but rain and snow and evaporation, though perhaps, with a thermometer and a line, such places may be found, for where the water flows into the pond it will probably be coldest in summer and warmest in winter.",51
7095,Walden,West,The Pond in Winter,,16.88,"They also showed me in another place what they thought was a “leach hole,” through which the pond leaked out under a hill into a neighboring meadow, pushing me out on a cake of ice to see it.",38
7096,Walden,West,The Pond in Winter,,16.89,It was a small cavity under ten feet of water; but I think that I can warrant the pond not to need soldering till they find a worse leak than that.,31
7097,Walden,West,The Pond in Winter,,16.90,"One has suggested, that if such a “leach hole” should be found, its connection with the meadow, if any existed, might be proved by conveying some colored powder or sawdust to the mouth of the hole, and then putting a strainer over the spring in the meadow, which would catch some of the particles carried through by the current.",59
7098,Walden,West,The Pond in Winter,,17.91,"While I was surveying, the ice, which was sixteen inches thick, undulated under a slight wind like water.",18
7099,Walden,West,The Pond in Winter,,17.92,It is well known that a level cannot be used on ice.,12
7100,Walden,West,The Pond in Winter,,17.93,"At one rod from the shore its greatest fluctuation, when observed by means of a level on land directed toward a graduated staff on the ice, was three quarters of an inch, though the ice appeared firmly attached to the shore.",41
7101,Walden,West,The Pond in Winter,,17.94,It was probably greater in the middle.,7
7102,Walden,West,The Pond in Winter,,17.95,Who knows but if our instruments were delicate enough we might detect an undulation in the crust of the earth?,20
7103,Walden,West,The Pond in Winter,,17.96,"When two legs of my level were on the shore and the third on the ice, and the sights were directed over the latter, a rise or fall of the ice of an almost infinitesimal amount made a difference of several feet on a tree across the pond.",48
7104,Walden,West,The Pond in Winter,,17.97,This was somewhat like cutting a hole in the bottom of a ship to let the water out.,18
7105,Walden,West,The Pond in Winter,,17.98,"When such holes freeze, and a rain succeeds, and finally a new freezing forms a fresh smooth ice over all, it is beautifully mottled internally by dark figures, shaped somewhat like a spider’s web, what you may call ice rosettes, produced by the channels worn by the water flowing from all sides to a centre.",56
7106,Walden,West,The Pond in Winter,,17.99,"Sometimes, also, when the ice was covered with shallow puddles, I saw a double shadow of myself, one standing on the head of the other, one on the ice, the other on the trees or hill-side.",37
7107,Walden,West,The Pond in Winter,,18.100,"While yet it is cold January, and snow and ice are thick and solid, the prudent landlord comes from the village to get ice to cool his summer drink; impressively, even pathetically wise, to foresee the heat and thirst of July now in January,—wearing a thick coat and mittens!",50
7108,Walden,West,The Pond in Winter,,18.101,when so many things are not provided for.,8
7109,Walden,West,The Pond in Winter,,18.102,It may be that he lays up no treasures in this world which will cool his summer drink in the next.,21
7110,Walden,West,The Pond in Winter,,18.103,"He cuts and saws the solid pond, unroofs the house of fishes, and carts off their very element and air, held fast by chains and stakes like corded wood, through the favoring winter air, to wintry cellars, to underlie the summer there.",42
7111,Walden,West,The Pond in Winter,,18.104,"It looks like solidified azure, as, far off, it is drawn through the streets.",14
7112,Walden,West,The Pond in Winter,,18.105,"These ice-cutters are a merry race, full of jest and sport, and when I went among them they were wont to invite me to saw pit-fashion with them, I standing underneath.",33
7113,Walden,West,The Pond in Winter,,19.106,"I did not know whether they had come to sow a crop of winter rye, or some other kind of grain recently introduced from Iceland.",25
7114,Walden,West,The Pond in Winter,,19.107,"As I saw no manure, I judged that they meant to skim the land, as I had done, thinking the soil was deep and had lain fallow long enough.",29
7115,Walden,West,The Pond in Winter,,19.108,"They said that a gentleman farmer, who was behind the scenes, wanted to double his money, which, as I understood, amounted to half a million already; but in order to cover each one of his dollars with another, he took off the only coat, ay, the skin itself, of Walden Pond in the midst of a hard winter.",58
7116,Walden,West,The Pond in Winter,,19.109,"So they came and went every day, with a peculiar shriek from the locomotive, from and to some point of the polar regions, as it seemed to me, like a flock of arctic snow-birds.",35
